"","mouse","day","tissue","Percent","cluster"
"469","M30","D10","Gon",0.412936499721,"Cluster_338"
"470","M30","D10","Gon",0.0334054768847,"Cluster_365"
"471","M30","D10","Gon",0.10968385983,"Cluster_648"
"472","M30","D10","Gon",0.0034066870731,"Cluster_221"
"473","M30","D10","Gon",0.0540534996676,"Cluster_782"
"474","M30","D10","Gon",0.725478260356,"Cluster_469"
"475","M30","D10","Gon",0.0311907088539,"Cluster_1328"
"476","M30","D10","Gon",0.0169116889139,"Cluster_1989"
"477","M30","D10","Gon",0.377782682507,"Cluster_54"
"478","M30","D10","Gon",0.151676557437,"Cluster_202"
"479","M30","D10","Gon",0.0595681012256,"Cluster_820"
"480","M30","D10","Gon",0.019437110681,"Cluster_1682"
"481","M30","D10","Gon",0.0281356249002,"Cluster_1906"
"482","M30","D10","Gon",0.00170944871052,"Cluster_1007"
"483","M30","D10","Gon",0.0208024922212,"Cluster_772"
"484","M30","D10","Gon",0.00592815622362,"Cluster_323"
"485","M30","D10","Gon",74.8598325643,"Cluster_56"
"486","M30","D10","Gon",0.00988619446301,"Cluster_265"
"487","M30","D10","Gon",0.0300329428484,"Cluster_472"
"488","M30","D10","Gon",0.0138071830712,"Cluster_617"
"489","M30","D10","Gon",0.0347847093103,"Cluster_453"
"490","M30","D10","Gon",0.00754747506431,"Cluster_2007"
"491","M30","D10","Gon",0.341415086324,"Cluster_343"
"492","M30","D10","Gon",0.0391922387289,"Cluster_2652"
"493","M30","D10","Gon",0.0343031028615,"Cluster_1099"
"494","M30","D10","Gon",0.291890677386,"Cluster_315"
"495","M30","D10","Gon",0.0140901528484,"Cluster_1695"
"496","M30","D10","Gon",0.0107167190658,"Cluster_8"
"497","M30","D10","Gon",0.482199322314,"Cluster_1274"
"498","M30","D10","Gon",0.260480534666,"Cluster_824"
"499","M30","D10","Gon",0.0503187830808,"Cluster_456"
"500","M30","D10","Gon",0.0346563921805,"Cluster_606"
"501","M30","D10","Gon",0.109098690291,"Cluster_1123"
"502","M30","D10","Gon",0.00216297591943,"Cluster_2471"
"503","M30","D10","Gon",0.255092916851,"Cluster_321"
"504","M30","D10","Gon",0.00612675504619,"Cluster_52"
"505","M30","D10","Gon",0.0349781244748,"Cluster_190"
"506","M30","D10","Gon",0.0198489344974,"Cluster_267"
"507","M30","D10","Gon",0.371743461352,"Cluster_357"
"508","M30","D10","Gon",0.108658433324,"Cluster_2305"
"509","M30","D10","Gon",0.164270567788,"Cluster_509"
"510","M30","D10","Gon",0.022952343196,"Cluster_1484"
"511","M30","D10","Gon",0.0537817084161,"Cluster_488"
"512","M30","D10","Gon",0.0234928857444,"Cluster_1679"
"513","M30","D10","Gon",0.105586777055,"Cluster_1325"
"514","M30","D10","Gon",0.0387636993309,"Cluster_2042"
"515","M30","D10","Gon",0.14146286626,"Cluster_978"
"516","M30","D10","Gon",0.130522478097,"Cluster_1613"
"517","M30","D10","Gon",0.164833890766,"Cluster_888"
"518","M30","D10","Gon",0.119843161467,"Cluster_853"
"519","M30","D10","Gon",0.0398655435423,"Cluster_228"
"520","M30","D10","Gon",0.0194108861443,"Cluster_514"
"521","M30","D10","Gon",0.00973923751829,"Cluster_2421"
"522","M30","D10","Gon",0.0468285343729,"Cluster_88"
"523","M30","D10","Gon",0.00908002594241,"Cluster_1755"
"524","M30","D10","Gon",0.123310425253,"Cluster_327"
"525","M30","D10","Gon",0.0447677556513,"Cluster_179"
"526","M30","D10","Gon",0.0616217640882,"Cluster_2766"
"527","M30","D10","Gon",0.0786593556048,"Cluster_151"
"528","M30","D10","Gon",0.00764722940623,"Cluster_1673"
"529","M30","D10","Gon",8.99605964936,"Cluster_294"
"530","M30","D10","Gon",0.235532918864,"Cluster_503"
"531","M30","D10","Gon",0.0965806652524,"Cluster_1545"
"532","M30","D10","Gon",0.00963507455018,"Cluster_3359"
"533","M30","D10","Gon",0.0873079911084,"Cluster_504"
"534","M30","D10","Gon",0.330159517667,"Cluster_893"
"535","M30","D10","Gon",0.0136755896841,"Cluster_1032"
"536","M30","D10","Gon",0.0692984208032,"Cluster_423"
"537","M30","D10","Gon",0.365478900049,"Cluster_1678"
"538","M30","D10","Gon",0.0376078716313,"Cluster_1013"
"539","M30","D10","Gon",0.0462111807043,"Cluster_66"
"540","M30","D10","Gon",0.201380903089,"Cluster_1537"
"541","M30","D10","Gon",0.00574621915944,"Cluster_3508"
"542","M30","D10","Gon",0.0727433350817,"Cluster_2441"
"543","M30","D10","Gon",0.00930898822374,"Cluster_2781"
"544","M30","D10","Gon",0.00792646456826,"Cluster_414"
"545","M30","D10","Gon",0.0424096660555,"Cluster_434"
"546","M30","D10","Gon",0.0430151654604,"Cluster_2303"
"547","M30","D10","Gon",0.298173440413,"Cluster_26"
"548","M30","D10","Heart",0.0197106630138,"Cluster_1675"
"549","M30","D10","Heart",0.042173624186,"Cluster_988"
"550","M30","D10","Heart",0.00813916622529,"Cluster_2853"
"551","M30","D10","Heart",0.309584033646,"Cluster_826"
"552","M30","D10","Heart",0.168686948667,"Cluster_39"
"553","M30","D10","Heart",1.81269213833,"Cluster_1274"
"554","M30","D10","Heart",0.0573407410847,"Cluster_1229"
"555","M30","D10","Heart",0.0956073565374,"Cluster_1325"
"556","M30","D10","Heart",0.0162575161687,"Cluster_394"
"557","M30","D10","Heart",0.00753552798038,"Cluster_62"
"558","M30","D10","Heart",0.0290933093418,"Cluster_92"
"559","M30","D10","Heart",4.50028708075,"Cluster_1830"
"560","M30","D10","Heart",1.34112938032,"Cluster_424"
"561","M30","D10","Heart",0.01278302308,"Cluster_229"
"562","M30","D10","Heart",0.040856199492,"Cluster_19"
"563","M30","D10","Heart",0.0263872512327,"Cluster_2215"
"564","M30","D10","Heart",0.013036905754,"Cluster_895"
"565","M30","D10","Heart",0.0805759723915,"Cluster_2472"
"566","M30","D10","Heart",0.583357712047,"Cluster_151"
"567","M30","D10","Heart",0.12481745256,"Cluster_78"
"568","M30","D10","Heart",1.98934548492,"Cluster_1123"
"569","M30","D10","Heart",0.484245274155,"Cluster_1909"
"570","M30","D10","Heart",0,"Cluster_634"
"571","M30","D10","Heart",0.379408636896,"Cluster_588"
"572","M30","D10","Heart",0.080918579936,"Cluster_286"
"573","M30","D10","Heart",1.02172360615,"Cluster_647"
"574","M30","D10","Heart",0.0582949931838,"Cluster_589"
"575","M30","D10","Heart",0.0630926883959,"Cluster_153"
"576","M30","D10","Heart",0.0413206041385,"Cluster_1369"
"577","M30","D10","Heart",1.01661799478,"Cluster_1545"
"578","M30","D10","Heart",0.0137590667142,"Cluster_2287"
"579","M30","D10","Heart",0.0749173651868,"Cluster_180"
"580","M30","D10","Heart",1.51073169701,"Cluster_467"
"581","M30","D10","Heart",0.0085738991394,"Cluster_1511"
"582","M30","D10","Heart",0.266621097962,"Cluster_783"
"583","M30","D10","Heart",1.10448571398,"Cluster_1571"
"584","M30","D10","Heart",0.22308389721,"Cluster_662"
"585","M30","D10","Heart",0.0139336741598,"Cluster_4210"
"586","M30","D10","Heart",0.464026590172,"Cluster_64"
"587","M30","D10","Heart",0.167437258014,"Cluster_260"
"588","M30","D10","Heart",1.94830837998,"Cluster_1537"
"589","M30","D10","Heart",0.237004629376,"Cluster_493"
"590","M30","D10","Heart",0.0113309961176,"Cluster_2801"
"591","M30","D10","Heart",0.0156438703737,"Cluster_18"
"592","M30","D10","Heart",0,"Cluster_4212"
"593","M30","D10","Heart",0.0128417955999,"Cluster_1294"
"594","M30","D10","Heart",0.0256014475179,"Cluster_617"
"595","M30","D10","Heart",1.86956407391,"Cluster_1613"
"596","M30","D10","Heart",0.0871890332835,"Cluster_1267"
"597","M30","D10","Heart",1.73648311218,"Cluster_248"
"598","M30","D10","Heart",0.0865937593204,"Cluster_34"
"599","M30","D10","Heart",0.0697069944643,"Cluster_22"
"600","M30","D10","Heart",0.0747616545354,"Cluster_505"
"601","M30","D10","Heart",1.88953583164,"Cluster_338"
"602","M30","D10","Heart",0.136775632792,"Cluster_2245"
"603","M30","D10","Heart",0.0190248823702,"Cluster_491"
"604","M30","D10","Heart",0.412208490161,"Cluster_2315"
"605","M30","D10","Heart",0.204543352077,"Cluster_432"
"606","M30","D10","Heart",0.027498393017,"Cluster_698"
"607","M30","D10","Heart",0.0588582298329,"Cluster_4068"
"608","M30","D10","Heart",0.00701737464475,"Cluster_855"
"609","M30","D10","Heart",0.865876953317,"Cluster_978"
"610","M30","D10","Heart",0.0115697947712,"Cluster_1472"
"611","M30","D10","Heart",0.199918387109,"Cluster_402"
"612","M30","D10","Heart",1.06571081965,"Cluster_88"
"613","M30","D10","Heart",0.00864120825414,"Cluster_1729"
"614","M30","D10","Heart",1.39754593089,"Cluster_128"
"615","M30","D10","Heart",0.162659646871,"Cluster_943"
"616","M30","D10","Heart",0.0846540964527,"Cluster_480"
"617","M30","D10","Heart",0.00813916622529,"Cluster_4205"
"618","M30","D10","Heart",0.0457488968246,"Cluster_409"
"619","M30","D10","Heart",0,"Cluster_1216"
"620","M30","D10","Heart",0.131883781516,"Cluster_1365"
"621","M30","D10","Heart",0.525040495911,"Cluster_87"
"622","M30","D10","Heart",0.466957988878,"Cluster_609"
"623","M30","D10","Heart",0.118319360868,"Cluster_1260"
"624","M30","D10","Heart",0.0746464316075,"Cluster_1673"
"625","M30","D10","Heart",0.81645157802,"Cluster_664"
"626","M30","D10","Heart",3.27306112117,"Cluster_503"
"627","M30","D10","Heart",0.0759856752455,"Cluster_66"
"628","M30","D10","Heart",0.522071668125,"Cluster_437"
"629","M30","D10","Heart",0.0284630849405,"Cluster_3802"
"630","M30","D10","Heart",0.107871083039,"Cluster_1626"
"631","M30","D10","Heart",0.260248417122,"Cluster_261"
"632","M30","D10","Heart",0.0149377063335,"Cluster_3220"
"633","M30","D10","Heart",0.164232790786,"Cluster_272"
"634","M30","D10","Heart",0.0251386631239,"Cluster_2441"
"635","M30","D10","Heart",0.0172662797982,"Cluster_4257"
"636","M30","D10","Heart",0.371405777846,"Cluster_606"
"637","M30","D10","Heart",0.0332020783673,"Cluster_853"
"638","M30","D10","Heart",1.14650625581,"Cluster_465"
"639","M30","D10","Heart",0.0385500984012,"Cluster_187"
"640","M30","D10","Heart",0.00139584734782,"Cluster_164"
"641","M30","D10","Heart",0.00811228210894,"Cluster_2329"
"642","M30","D10","Heart",0.0158203109292,"Cluster_2157"
"643","M30","D10","Heart",0.409112941789,"Cluster_23"
"644","M30","D10","Heart",0.0466611827698,"Cluster_2609"
"645","M30","D10","Heart",0.0265316343055,"Cluster_1705"
"646","M30","D10","Heart",1.46304164372,"Cluster_59"
"647","M30","D10","Heart",0.0130618859865,"Cluster_741"
"648","M30","D10","Heart",0.108015103177,"Cluster_340"
"649","M30","D10","Heart",0.606063624637,"Cluster_532"
"650","M30","D10","Heart",0.00780109078499,"Cluster_1485"
"651","M30","D10","Heart",0.0499819158189,"Cluster_364"
"652","M30","D10","Heart",0.0208872579035,"Cluster_1893"
"653","M30","D10","Heart",0.0397573032381,"Cluster_479"
"654","M30","D10","Heart",0.987516121079,"Cluster_888"
"655","M30","D10","Heart",0.186206036199,"Cluster_383"
"656","M30","D10","Heart",0.676595435762,"Cluster_232"
"657","M30","D10","Heart",4.72910221829,"Cluster_50"
"658","M30","D10","Heart",0.0833794286452,"Cluster_91"
"659","M30","D10","Heart",0.0882873447493,"Cluster_2068"
"660","M30","D10","Heart",0.0164814488983,"Cluster_3910"
"661","M30","D10","Heart",0.121288836455,"Cluster_1884"
"662","M30","D10","Heart",2.10632237587,"Cluster_357"
"663","M30","D10","Heart",1.38266743461,"Cluster_315"
"664","M30","D10","Heart",0.900186286241,"Cluster_84"
"665","M30","D10","Heart",0.0122432373304,"Cluster_3713"
"666","M30","D10","Heart",0.108769554957,"Cluster_8"
"667","M30","D10","Heart",0.0951162001443,"Cluster_896"
"668","M30","D10","Heart",0.109541067617,"Cluster_591"
"669","M30","D10","Heart",0.0220882709127,"Cluster_623"
"670","M30","D10","Heart",0.228205168534,"Cluster_206"
"671","M30","D10","Heart",0.0268685637552,"Cluster_899"
"672","M30","D10","Heart",0.0942672468212,"Cluster_1454"
"673","M30","D10","Heart",0.841205919217,"Cluster_1831"
"674","M30","D10","Heart",0.0182988603001,"Cluster_403"
"675","M30","D10","Heart",1.44720277571,"Cluster_469"
"676","M30","D10","Heart",0.0253218504787,"Cluster_650"
"677","M30","D10","Heart",0.0261743604584,"Cluster_359"
"678","M30","D10","Heart",0.326022330152,"Cluster_103"
"679","M30","D10","Heart",0.719972098436,"Cluster_119"
"680","M30","D10","Heart",0.00401306112497,"Cluster_3409"
"681","M30","D10","Heart",0.530142263242,"Cluster_86"
"682","M30","D10","Heart",0.574599718663,"Cluster_509"
"683","M30","D10","Heart",0.741051981506,"Cluster_763"
"684","M30","D10","Heart",0.0203204713611,"Cluster_466"
"685","M30","D10","Heart",1.86462872111,"Cluster_293"
"686","M30","D10","Heart",0.0225838474343,"Cluster_4069"
"687","M30","D10","Heart",0.0623393322175,"Cluster_2052"
"688","M30","D10","Heart",0.0281741714031,"Cluster_98"
"689","M30","D10","Heart",0.0686436906607,"Cluster_960"
"690","M30","D10","Heart",0.0336696305562,"Cluster_4155"
"691","M30","D10","Heart",1.28207664586,"Cluster_1678"
"692","M30","D10","Heart",0.419950644928,"Cluster_2305"
"693","M30","D10","Heart",0.0100501009043,"Cluster_3446"
"694","M30","D10","Heart",0.136464605416,"Cluster_393"
"695","M30","D10","Heart",1.95769396922,"Cluster_26"
"696","M30","D10","Heart",1.2778087188,"Cluster_1231"
"697","M30","D10","Heart",0.153985331854,"Cluster_641"
"698","M30","D10","Heart",0.176221115831,"Cluster_1289"
"699","M30","D10","Heart",0.761335024851,"Cluster_254"
"700","M30","D10","Heart",0.0484329671526,"Cluster_3397"
"701","M30","D10","Heart",0.0439189409517,"Cluster_148"
"702","M30","D10","Heart",0.174425963857,"Cluster_9"
"703","M30","D10","Heart",0.087620915826,"Cluster_1883"
"704","M30","D10","Heart",0.0899385148007,"Cluster_2314"
"705","M30","D10","Heart",0.0574630961084,"Cluster_1414"
"706","M30","D10","Heart",0.0198217689339,"Cluster_1894"
"707","M30","D10","Heart",0.0666682355134,"Cluster_1044"
"708","M30","D10","Heart",0,"Cluster_4206"
"709","M30","D10","Heart",0.0273677611145,"Cluster_1895"
"710","M30","D10","Heart",0.260888549663,"Cluster_200"
"711","M30","D10","Heart",0.820425171103,"Cluster_54"
"712","M30","D10","Heart",0.108313688616,"Cluster_1064"
"713","M30","D10","Heart",0.027895870332,"Cluster_290"
"714","M30","D10","Heart",0.168601255141,"Cluster_1010"
"715","M30","D10","Heart",0.015839706071,"Cluster_904"
"716","M30","D10","Heart",0.149222043127,"Cluster_221"
"717","M30","D10","Heart",0.0117716459666,"Cluster_2701"
"718","M30","D10","Heart",0.0163266418418,"Cluster_1232"
"719","M30","D10","Heart",1.83322899876,"Cluster_4"
"720","M30","D10","Heart",0.663787986353,"Cluster_201"
"721","M30","D10","Heart",0.0389655289876,"Cluster_69"
"722","M30","D10","Heart",0.0445618849531,"Cluster_694"
"723","M30","D10","Heart",0.727259350955,"Cluster_1088"
"724","M30","D10","Heart",0.0956980454849,"Cluster_15"
"725","M30","D10","Heart",0.129410147712,"Cluster_1592"
"726","M30","D10","Heart",0.028201813762,"Cluster_3165"
"727","M30","D10","Heart",0.0314885164556,"Cluster_1125"
"728","M30","D10","Heart",15.6241000497,"Cluster_294"
"729","M30","D10","Heart",0.175715361635,"Cluster_1004"
"730","M30","D10","Heart",0.594132866966,"Cluster_327"
"731","M30","D10","Heart",0.0764310622836,"Cluster_1012"
"732","M30","D10","Heart",0.0266398951275,"Cluster_1208"
"733","M30","D10","Heart",0.345632573039,"Cluster_1009"
"734","M30","D10","Heart",0.209330248555,"Cluster_536"
"735","M30","D10","Heart",0.860335912235,"Cluster_240"
"736","M30","D10","Heart",0.909113832414,"Cluster_1989"
"737","M30","D10","Heart",0.0920328684659,"Cluster_1093"
"738","M30","D10","Heart",0.137215599326,"Cluster_524"
"739","M30","D10","Heart",0.101050194884,"Cluster_3144"
"740","M30","D10","Heart",0.0306485590605,"Cluster_1963"
"741","M30","D10","Heart",0.0776843155906,"Cluster_1152"
"742","M30","D10","Heart",0.280933343171,"Cluster_2582"
"743","M30","D10","Heart",0.0866242743732,"Cluster_725"
"744","M30","D10","Heart",0.0604634542829,"Cluster_1092"
"745","M30","D10","Heart",0.907564070448,"Cluster_21"
"746","M30","D10","Heart",0.0112042511945,"Cluster_3162"
"747","M30","D10","Heart",0.0115865824961,"Cluster_712"
"748","M30","D10","Heart",2.06066335902,"Cluster_893"
"749","M30","D10","Heart",0.378105095143,"Cluster_109"
"750","M30","D10","Heart",0.279077707158,"Cluster_504"
"751","M30","D10","Heart",0.21684024756,"Cluster_264"
"752","M30","D10","Heart",0.0120478384312,"Cluster_36"
"753","M30","D10","Heart",1.8036885638,"Cluster_56"
"754","M30","D10","Heart",0.243130051265,"Cluster_303"
"755","M30","D10","Heart",0.103564247659,"Cluster_107"
"756","M30","D10","Heart",0.0572130744264,"Cluster_1725"
"757","M30","D10","Heart",0.0301064727112,"Cluster_1293"
"758","M30","D10","Heart",0.00990761678331,"Cluster_2542"
"759","M30","D10","Heart",0.620566061342,"Cluster_279"
"760","M30","D10","Heart",0.191990501397,"Cluster_3404"
"761","M30","D10","Lung",0.00323553310883,"Cluster_2290"
"762","M30","D10","Lung",0,"Cluster_862"
"763","M30","D10","Lung",0.0290171375707,"Cluster_1906"
"764","M30","D10","Lung",0.000782437595634,"Cluster_505"
"765","M30","D10","Lung",0.00687088244283,"Cluster_728"
"766","M30","D10","Lung",0.575840339435,"Cluster_1545"
"767","M30","D10","Lung",0.00158660956892,"Cluster_526"
"768","M30","D10","Lung",0.00764777374462,"Cluster_2421"
"769","M30","D10","Lung",0.00922674487774,"Cluster_1380"
"770","M30","D10","Lung",0.0131504104736,"Cluster_402"
"771","M30","D10","Lung",0.00522848876405,"Cluster_1303"
"772","M30","D10","Lung",0.0425160519008,"Cluster_359"
"773","M30","D10","Lung",0.00214562226678,"Cluster_1458"
"774","M30","D10","Lung",0.0255158030675,"Cluster_717"
"775","M30","D10","Lung",0.0285589722406,"Cluster_1046"
"776","M30","D10","Lung",0.0153876502316,"Cluster_3991"
"777","M30","D10","Lung",0.0023105964596,"Cluster_2092"
"778","M30","D10","Lung",0.00209393686489,"Cluster_4298"
"779","M30","D10","Lung",0.010263380649,"Cluster_3992"
"780","M30","D10","Lung",0,"Cluster_4304"
"781","M30","D10","Lung",0.306744516659,"Cluster_3891"
"782","M30","D10","Lung",0.00801356236006,"Cluster_3707"
"783","M30","D10","Lung",0.198348542729,"Cluster_1260"
"784","M30","D10","Lung",0.0243849686055,"Cluster_163"
"785","M30","D10","Lung",0.00282063923364,"Cluster_261"
"786","M30","D10","Lung",0.0665369712668,"Cluster_2245"
"787","M30","D10","Lung",0.0164024144168,"Cluster_189"
"788","M30","D10","Lung",0.00096810075392,"Cluster_3807"
"789","M30","D10","Lung",1.13921675704,"Cluster_503"
"790","M30","D10","Lung",0,"Cluster_787"
"791","M30","D10","Lung",0.0106491082931,"Cluster_1151"
"792","M30","D10","Lung",0.00515996487158,"Cluster_251"
"793","M30","D10","Lung",0.0137118001278,"Cluster_714"
"794","M30","D10","Lung",0.253660436671,"Cluster_2305"
"795","M30","D10","Lung",0.00361056436617,"Cluster_3783"
"796","M30","D10","Lung",0.00791625024572,"Cluster_2993"
"797","M30","D10","Lung",0.00996136951753,"Cluster_4098"
"798","M30","D10","Lung",0.00318903777762,"Cluster_3432"
"799","M30","D10","Lung",0.040082768057,"Cluster_624"
"800","M30","D10","Lung",0.0082779629683,"Cluster_43"
"801","M30","D10","Lung",0.00528869856308,"Cluster_2065"
"802","M30","D10","Lung",0.0165787254109,"Cluster_158"
"803","M30","D10","Lung",0.00565915118132,"Cluster_3438"
"804","M30","D10","Lung",0.00815970635447,"Cluster_488"
"805","M30","D10","Lung",0.0114235888963,"Cluster_4108"
"806","M30","D10","Lung",0.0292959779759,"Cluster_405"
"807","M30","D10","Lung",1.14989445002,"Cluster_469"
"808","M30","D10","Lung",0.00288209811603,"Cluster_307"
"809","M30","D10","Lung",0,"Cluster_2971"
"810","M30","D10","Lung",0.387031483409,"Cluster_88"
"811","M30","D10","Lung",0.00509602478643,"Cluster_2074"
"812","M30","D10","Lung",0,"Cluster_3346"
"813","M30","D10","Lung",0.0472058543818,"Cluster_32"
"814","M30","D10","Lung",0.00794243606692,"Cluster_933"
"815","M30","D10","Lung",0,"Cluster_3597"
"816","M30","D10","Lung",0.0194343213588,"Cluster_112"
